RideID,RideDate,UserID,City,VehicleType,TripDistanceKM,TripDurationMin,BaseFare,TotalFare,DriverRating,CancellationStatus,PaymentMethod,DriverID,DriverExperienceYears,SurgeApplied,IsPeakHour,RideStartTime,WeatherCondition,DeviceType,PromoCodeUsed,TripCancelledBy
RIDE109108,2023-01-23 19:24:00,USER6006,Delhi,Sedan,6.34,88.4,81.05,106.74,5,Completed,Card,DR00636,4.7,1.5,Yes,19:24,Clear,Web,No,NA
RIDE109109,2023-10-04 21:57:00,USER3188,Chennai,Auto,18.22,58.1,38.83,74.2,2,Completed,Cash,DR00906,9.3,1.5,No,21:57,Clear,Web,No,NA
RIDE109110,2023-02-15 10:31:00,USER1015,Chennai,Auto,23.64,47.6,72.02,157.15,1,Completed,Card,DR00455,6.8,1.2,No,10:31,Foggy,Web,Yes,NA
RIDE109111,2023-09-21 05:32:00,USER1697,Chennai,Auto,13.67,37.6,104.87,176.55,4,Completed,Cash,DR00258,7.4,1.0,Yes,05:32,Foggy,Web,Yes,NA
RIDE109112,2023-11-10 04:42:00,USER7361,Mumbai,SUV,13.96,50.8,53.08,90.13,1,Completed,Wallet,DR00836,8.0,1.5,No,04:42,Cloudy,Web,No,NA
RIDE109113,2023-12-11 17:25:00,USER3910,Hyderabad,Bike,12.06,37.3,47.81,76.64,5,Completed,Cash,DR00711,1.4,1.2,Yes,17:25,Clear,iOS,No,NA
RIDE109114,2023-06-05 09:47:00,USER9232,Delhi,Sedan,8.82,35.6,65.17,93.91,1,Completed,UPI,DR00847,6.0,1.5,No,09:47,Clear,Web,No,NA
RIDE109115,2023-02-09 09:04:00,USER9156,Hyderabad,Sedan,12.42,44.4,33.85,54.87,4,Completed,UPI,DR00560,4.1,1.2,Yes,09:04,Foggy,Android,Yes,NA
RIDE109116,2023-06-04 00:06:00,USER8245,Bangalore,Bike,15.47,28.5,119.21,211.42,2,Completed,Wallet,DR00079,1.8,1.5,Yes,00:06,Foggy,Android,No,NA
RIDE109117,2023-01-17 16:57:00,USER9592,Pune,Auto,24.66,20.3,61.05,136.32,2,Cancelled,UPI,DR00346,2.4,1.0,Yes,16:57,Clear,Web,No,System
RIDE109118,2023-11-04 23:04:00,USER8871,Chennai,Sedan,23.51,52.3,44.91,97.7,4,Completed,UPI,DR00397,7.9,1.2,Yes,23:04,Clear,Android,Yes,NA
RIDE109119,2023-07-16 11:56:00,USER5006,Chennai,Sedan,21.69,76.6,113.9,237.42,1,Completed,Cash,DR00375,2.0,1.0,Yes,11:56,Clear,Web,No,NA
RIDE109120,2023-07-03 13:15:00,USER6139,Mumbai,Sedan,22.34,18.0,131.15,277.64,2,Completed,Cash,DR00281,3.5,1.2,No,13:15,Clear,Android,No,NA
RIDE109121,2023-05-09 05:40:00,USER9532,Mumbai,Auto,12.23,7.8,32.39,52.2,4,Completed,Card,DR00750,3.2,1.2,Yes,05:40,Rainy,Web,No,NA
RIDE109122,2023-03-02 20:51:00,USER6362,Chennai,Sedan,16.78,26.0,58.03,106.72,2,Completed,Card,DR00729,1.0,1.0,No,20:51,Clear,iOS,Yes,NA
RIDE109123,2023-04-14 05:02:00,USER7352,Chennai,Sedan,22.48,88.3,143.43,304.65,1,Completed,Cash,DR00736,4.9,1.2,No,05:02,Clear,Android,Yes,NA
RIDE109124,2023-02-20 10:23:00,USER7581,Bangalore,SUV,10.43,75.4,76.23,115.98,3,Completed,Card,DR00037,7.8,1.0,Yes,10:23,Clear,iOS,No,NA
RIDE109125,2023-07-19 10:50:00,USER5616,Chennai,SUV,24.08,55.6,142.63,314.36,4,Completed,Cash,DR00214,0.7,1.0,Yes,10:50,Clear,Web,No,NA
RIDE109126,2023-10-22 23:05:00,USER7542,Chennai,SUV,10.98,84.0,62.91,97.45,4,Completed,UPI,DR00449,1.6,1.0,Yes,23:05,Rainy,iOS,Yes,NA
RIDE109127,2023-03-01 11:58:00,USER6092,Mumbai,SUV,15.43,42.8,56.17,99.51,2,Completed,Wallet,DR00780,7.3,1.0,No,11:58,Clear,Android,No,NA
RIDE109128,2023-08-06 05:48:00,USER2945,Hyderabad,Bike,18.04,88.6,55.69,105.92,4,Completed,Wallet,DR00934,6.1,1.0,Yes,05:48,Clear,Android,Yes,NA
RIDE109129,2023-11-25 17:09:00,USER8132,Hyderabad,Auto,23.81,30.2,40.23,88.12,1,Completed,Cash,DR00272,7.3,1.0,Yes,17:09,Clear,iOS,Yes,NA
RIDE109130,2023-11-02 15:10:00,USER3118,Bangalore,SUV,6.87,25.4,137.57,184.83,4,Completed,Wallet,DR00664,2.7,1.0,Yes,15:10,Rainy,Web,Yes,NA
RIDE109131,2023-06-05 21:45:00,USER4566,Delhi,Sedan,18.91,59.2,147.58,287.12,2,Cancelled,Wallet,DR00219,8.1,1.0,Yes,21:45,Foggy,iOS,No,System
RIDE109132,2023-07-08 22:10:00,USER5852,Chennai,Sedan,13.5,37.1,144.54,242.1,4,Completed,Wallet,DR00514,5.1,1.0,No,22:10,Foggy,Web,Yes,NA
RIDE109133,2023-05-15 01:00:00,USER3953,Pune,Bike,7.45,58.2,132.24,181.5,2,Completed,Cash,DR00165,6.3,1.2,No,01:00,Clear,iOS,Yes,NA
RIDE109134,2023-02-09 03:12:00,USER2831,Mumbai,Bike,19.64,30.9,131.63,260.89,5,Completed,Wallet,DR00367,1.4,1.2,Yes,03:12,Foggy,iOS,No,NA
RIDE109135,2023-03-09 07:31:00,USER3308,Mumbai,Bike,14.25,57.5,109.33,187.23,2,Completed,Card,DR00623,2.4,2.0,No,07:31,Clear,iOS,No,NA
RIDE109136,2023-11-09 01:10:00,USER8145,Chennai,Sedan,16.86,28.4,129.15,238.02,3,Completed,UPI,DR00628,7.8,1.0,No,01:10,Rainy,Android,No,NA
RIDE109137,2023-09-07 01:13:00,USER3372,Bangalore,Sedan,8.75,9.3,55.0,79.06,3,Cancelled,UPI,DR00332,2.6,1.5,Yes,01:13,Clear,iOS,Yes,Driver
RIDE109138,2023-08-05 04:47:00,USER3933,Pune,SUV,12.55,82.5,76.55,124.59,5,Completed,UPI,DR00103,1.4,1.0,No,04:47,Cloudy,Web,Yes,NA
RIDE109139,2023-04-30 19:25:00,USER2230,Pune,SUV,15.82,80.1,106.9,191.46,5,Completed,Card,DR00583,6.2,1.0,No,19:25,Rainy,Android,Yes,NA
RIDE109140,2023-05-25 14:52:00,USER4167,Mumbai,Auto,10.72,87.5,134.97,207.31,5,Cancelled,Cash,DR00748,5.7,1.0,Yes,14:52,Clear,Android,No,Driver
RIDE109141,2023-09-12 08:02:00,USER3998,Chennai,Auto,5.76,65.9,109.26,140.73,4,Cancelled,Cash,DR00668,6.3,1.0,Yes,08:02,Rainy,Web,No,System
RIDE109142,2023-11-02 04:19:00,USER1280,Delhi,Auto,24.08,63.0,130.68,288.02,4,Completed,Cash,DR00668,6.4,1.0,Yes,04:19,Rainy,Web,No,NA
RIDE109143,2023-12-17 17:00:00,USER6007,Delhi,Sedan,13.28,52.5,86.87,144.55,4,Completed,Wallet,DR00457,5.3,1.2,Yes,17:00,Cloudy,Android,No,NA
RIDE109144,2023-12-13 05:57:00,USER2047,Chennai,Auto,18.61,15.7,116.08,224.09,2,Completed,Card,DR00146,5.2,1.5,Yes,05:57,Clear,Android,Yes,NA
RIDE109145,2023-04-28 00:14:00,USER1745,Delhi,SUV,10.87,21.1,147.6,227.82,5,Completed,Cash,DR00864,9.3,2.0,Yes,00:14,Clear,Web,No,NA
RIDE109146,2023-11-15 01:21:00,USER5658,Bangalore,Bike,9.52,29.6,48.42,71.47,2,Completed,Wallet,DR00190,5.6,1.2,No,01:21,Clear,Web,Yes,NA
RIDE109147,2023-09-16 06:41:00,USER3672,Chennai,Bike,10.77,80.7,141.23,217.28,3,Completed,Cash,DR00483,6.4,1.2,Yes,06:41,Clear,Web,No,NA
RIDE109148,2023-10-11 08:40:00,USER5144,Delhi,Sedan,10.82,19.7,92.68,142.82,2,Cancelled,UPI,DR00695,3.0,1.0,Yes,08:40,Clear,Android,Yes,Driver
RIDE109149,2023-01-08 05:33:00,USER9714,Mumbai,Bike,14.06,83.4,107.19,182.54,5,Completed,Wallet,DR00278,8.8,1.5,Yes,05:33,Clear,iOS,Yes,NA
RIDE109150,2023-05-25 14:05:00,USER4554,Chennai,Auto,14.04,49.4,135.34,230.35,2,Completed,UPI,DR00223,0.7,1.2,No,14:05,Rainy,Android,Yes,NA
RIDE109151,2023-02-26 15:48:00,USER2847,Chennai,SUV,12.93,65.8,79.16,130.34,1,Completed,Card,DR00137,5.8,1.0,No,15:48,Clear,Web,Yes,NA
RIDE109152,2023-04-16 07:22:00,USER5610,Bangalore,Bike,4.23,14.4,80.24,97.21,3,Completed,Wallet,DR00862,4.1,1.2,No,07:22,Clear,Android,No,NA
RIDE109153,2023-08-24 17:38:00,USER8956,Chennai,SUV,12.91,27.9,93.26,153.46,4,Completed,Wallet,DR00412,6.2,1.0,No,17:38,Clear,iOS,No,NA
RIDE109154,2023-08-19 11:30:00,USER9373,Hyderabad,SUV,5.06,86.5,32.29,40.46,2,Cancelled,Card,DR00858,3.9,1.2,No,11:30,Cloudy,Web,No,System
RIDE109155,2023-01-11 07:55:00,USER2833,Bangalore,Bike,4.03,27.6,89.6,107.65,5,Completed,UPI,DR00099,7.3,1.5,Yes,07:55,Foggy,Android,No,NA
RIDE109156,2023-04-20 14:17:00,USER2475,Hyderabad,Sedan,23.38,30.2,64.93,140.83,2,Completed,Cash,DR00547,0.7,1.2,No,14:17,Clear,Web,Yes,NA
RIDE109157,2023-11-30 23:38:00,USER8717,Bangalore,Auto,15.52,21.8,141.35,251.04,2,Completed,Wallet,DR00383,4.4,1.5,No,23:38,Cloudy,Android,No,NA
RIDE109158,2023-04-18 09:30:00,USER8315,Delhi,SUV,16.83,16.0,40.53,74.64,2,Completed,Card,DR00735,8.4,1.5,Yes,09:30,Rainy,Android,Yes,NA
RIDE109159,2023-12-30 16:26:00,USER3513,Chennai,Bike,10.64,24.8,85.12,130.4,2,Completed,Cash,DR00591,2.9,1.0,No,16:26,Rainy,iOS,Yes,NA
RIDE109160,2023-08-19 09:37:00,USER7656,Bangalore,SUV,22.82,59.6,143.7,307.66,5,Cancelled,Wallet,DR00814,1.0,1.0,No,09:37,Clear,iOS,Yes,User
RIDE109161,2023-03-24 17:25:00,USER5549,Mumbai,Bike,16.31,43.7,138.12,250.76,2,Completed,Wallet,DR00208,5.2,1.0,No,17:25,Rainy,Web,No,NA
RIDE109162,2023-10-23 22:07:00,USER9631,Pune,SUV,19.46,52.1,114.16,225.24,2,Completed,Cash,DR00766,9.8,1.5,No,22:07,Clear,Android,Yes,NA
RIDE109163,2023-07-11 08:48:00,USER2581,Delhi,Auto,9.85,15.4,100.72,150.32,5,Completed,Wallet,DR00937,1.1,1.0,Yes,08:48,Rainy,Web,Yes,NA
RIDE109164,2023-01-03 16:15:00,USER3635,Mumbai,Bike,24.04,73.2,63.69,140.25,1,Completed,UPI,DR00414,1.2,1.2,Yes,16:15,Rainy,Android,Yes,NA
RIDE109165,2023-11-25 02:05:00,USER9416,Delhi,Auto,20.69,71.6,74.03,150.61,2,Completed,UPI,DR00941,6.2,1.0,Yes,02:05,Clear,iOS,Yes,NA
RIDE109166,2023-04-02 13:04:00,USER4263,Hyderabad,Bike,21.49,6.8,40.82,84.68,5,Completed,Wallet,DR00207,2.9,1.2,Yes,13:04,Rainy,Android,No,NA
RIDE109167,2023-11-24 04:35:00,USER2816,Chennai,Auto,5.13,37.6,124.33,156.22,3,Completed,Cash,DR00296,4.4,1.0,No,04:35,Rainy,Android,Yes,NA
RIDE109168,2023-03-12 22:59:00,USER1326,Delhi,Auto,7.5,10.8,68.86,94.68,2,Completed,Cash,DR00864,8.4,1.0,Yes,22:59,Cloudy,Web,No,NA
RIDE109169,2023-01-27 13:38:00,USER1934,Mumbai,Bike,7.86,72.3,110.13,153.41,2,Cancelled,Wallet,DR00274,2.4,1.0,No,13:38,Clear,Web,No,Driver
RIDE109170,2023-06-09 04:42:00,USER4593,Delhi,Bike,7.5,67.7,72.91,100.25,2,Completed,Card,DR00342,7.3,1.2,No,04:42,Rainy,Android,Yes,NA
RIDE109171,2023-05-17 15:32:00,USER8077,Bangalore,Auto,21.53,81.7,85.72,178.0,3,Completed,Cash,DR00410,5.3,1.0,No,15:32,Cloudy,Android,Yes,NA
RIDE109172,2023-11-02 23:06:00,USER7918,Hyderabad,Bike,1.77,25.1,96.6,105.15,5,Completed,Card,DR00968,9.1,1.5,No,23:06,Foggy,Android,No,NA
RIDE109173,2023-05-01 22:49:00,USER7714,Chennai,SUV,2.83,43.8,126.22,144.08,1,Completed,Wallet,DR00394,9.7,1.0,Yes,22:49,Clear,iOS,No,NA
RIDE109174,2023-10-02 22:16:00,USER1343,Mumbai,SUV,7.57,20.7,55.34,76.29,4,Completed,Wallet,DR00112,5.1,1.2,Yes,22:16,Clear,Web,Yes,NA
RIDE109175,2023-06-07 09:16:00,USER3754,Chennai,SUV,5.8,36.6,77.85,100.43,2,Completed,Wallet,DR00531,6.1,1.5,No,09:16,Clear,iOS,Yes,NA
RIDE109176,2023-09-11 11:14:00,USER1034,Pune,SUV,6.56,49.4,45.61,60.57,4,Cancelled,Card,DR00819,7.6,1.2,No,11:14,Clear,Web,No,Driver
RIDE109177,2023-06-02 17:52:00,USER2022,Hyderabad,Auto,20.15,9.5,39.09,78.47,1,Completed,Card,DR00164,3.5,1.0,Yes,17:52,Clear,Web,No,NA
RIDE109178,2023-05-20 04:44:00,USER1088,Delhi,SUV,14.52,65.8,102.56,177.02,5,Completed,Card,DR00025,2.7,1.5,No,04:44,Cloudy,Web,No,NA
RIDE109179,2023-01-11 11:09:00,USER6698,Bangalore,Auto,1.14,51.2,52.69,55.69,3,Completed,Wallet,DR00448,9.7,1.0,No,11:09,Rainy,Android,No,NA
RIDE109180,2023-09-27 14:41:00,USER4222,Chennai,Bike,11.3,75.5,37.18,58.19,1,Completed,UPI,DR00011,4.6,1.0,No,14:41,Clear,iOS,No,NA
RIDE109181,2023-09-22 21:46:00,USER3642,Hyderabad,Auto,10.79,28.1,137.65,211.91,1,Completed,Card,DR00583,0.5,1.0,No,21:46,Rainy,Android,Yes,NA
RIDE109182,2023-01-12 18:57:00,USER9834,Bangalore,SUV,3.73,81.8,94.12,111.67,3,Completed,Card,DR00702,8.5,1.0,Yes,18:57,Rainy,Web,Yes,NA
RIDE109183,2023-08-08 20:51:00,USER6515,Delhi,Auto,17.23,89.9,46.16,85.93,3,Completed,UPI,DR00786,6.2,1.2,No,20:51,Clear,Web,Yes,NA
RIDE109184,2023-08-12 12:36:00,USER4168,Bangalore,Sedan,17.85,83.1,36.41,68.91,1,Completed,UPI,DR00881,2.1,1.2,Yes,12:36,Clear,Android,Yes,NA
RIDE109185,2023-04-01 20:04:00,USER9912,Chennai,Sedan,18.3,71.1,44.38,84.99,2,Completed,Card,DR00024,0.8,1.0,Yes,20:04,Clear,iOS,Yes,NA
RIDE109186,2023-12-30 10:56:00,USER7488,Mumbai,Auto,18.48,74.1,86.56,166.54,3,Cancelled,Card,DR00512,3.3,1.0,Yes,10:56,Rainy,iOS,Yes,User
RIDE109187,2023-11-29 01:08:00,USER4089,Delhi,SUV,1.0,53.8,110.22,115.73,3,Completed,Wallet,DR00316,9.3,1.0,Yes,01:08,Clear,Web,No,NA
RIDE109188,2023-10-29 12:06:00,USER2578,Pune,Sedan,23.89,21.2,106.95,234.7,2,Completed,Card,DR00884,9.4,1.0,No,12:06,Clear,Android,No,NA
RIDE109189,2023-10-26 20:01:00,USER1063,Delhi,SUV,20.54,62.5,47.33,95.94,2,Completed,Cash,DR00521,3.5,1.0,No,20:01,Rainy,iOS,No,NA
RIDE109190,2023-09-14 02:54:00,USER6271,Mumbai,SUV,22.7,65.6,106.02,226.35,5,Completed,UPI,DR00386,8.4,1.0,Yes,02:54,Cloudy,iOS,No,NA
RIDE109191,2023-09-14 11:20:00,USER1760,Bangalore,Bike,1.38,88.8,78.58,84.0,2,Completed,Wallet,DR00752,4.7,1.2,No,11:20,Clear,iOS,No,NA
RIDE109192,2023-11-07 02:15:00,USER6351,Bangalore,SUV,23.41,51.0,85.77,186.16,3,Completed,UPI,DR00989,6.7,1.2,No,02:15,Rainy,iOS,Yes,NA
RIDE109193,2023-09-02 12:59:00,USER3940,Mumbai,Bike,20.43,28.1,126.17,255.05,3,Completed,UPI,DR00632,3.7,1.0,No,12:59,Clear,Android,Yes,NA
RIDE109194,2023-03-24 13:27:00,USER5426,Hyderabad,Bike,21.09,63.1,69.9,143.61,4,Completed,UPI,DR00494,5.4,1.5,No,13:27,Clear,iOS,No,NA
RIDE109195,2023-05-09 00:34:00,USER5002,Pune,Sedan,3.24,88.2,47.64,55.36,4,Completed,Card,DR00844,3.3,1.0,Yes,00:34,Clear,Web,Yes,NA
RIDE109196,2023-12-01 02:31:00,USER9674,Bangalore,SUV,18.73,20.1,134.81,261.06,1,Completed,Card,DR00057,1.1,1.2,Yes,02:31,Cloudy,Android,No,NA
RIDE109197,2023-11-08 22:32:00,USER4849,Delhi,Sedan,24.04,32.7,55.46,122.12,5,Completed,Wallet,DR00994,1.8,1.0,No,22:32,Cloudy,iOS,Yes,NA
RIDE109198,2023-09-29 16:46:00,USER1031,Delhi,SUV,17.29,51.1,65.28,121.71,5,Completed,UPI,DR00143,3.3,1.2,No,16:46,Rainy,iOS,No,NA
RIDE109199,2023-05-09 19:28:00,USER6820,Bangalore,Sedan,14.69,19.5,114.79,199.1,2,Completed,Wallet,DR00670,9.8,1.0,No,19:28,Foggy,iOS,Yes,NA
RIDE109200,2023-04-29 10:38:00,USER3651,Mumbai,Auto,23.7,6.9,112.03,244.79,5,Completed,Card,DR00981,9.7,1.2,No,10:38,Clear,Android,Yes,NA
RIDE109201,2023-11-14 09:29:00,USER7847,Hyderabad,SUV,11.63,33.6,126.05,199.35,2,Completed,UPI,DR00414,8.4,1.0,No,09:29,Clear,iOS,Yes,NA
RIDE109202,2023-10-05 20:18:00,USER3800,Mumbai,SUV,15.38,78.6,52.06,92.09,3,Completed,UPI,DR00478,2.7,1.0,No,20:18,Rainy,iOS,No,NA
RIDE109203,2023-07-27 13:13:00,USER2023,Mumbai,SUV,12.43,8.7,72.27,117.19,1,Completed,Wallet,DR00651,4.7,1.2,No,13:13,Clear,Android,No,NA
RIDE109204,2023-11-15 13:45:00,USER1977,Delhi,Bike,23.39,41.5,45.11,97.87,3,Completed,UPI,DR00179,4.7,1.2,Yes,13:45,Clear,Android,Yes,NA
RIDE109205,2023-07-26 06:07:00,USER8390,Bangalore,Sedan,2.83,69.8,94.92,108.35,4,Completed,UPI,DR00080,4.2,1.0,No,06:07,Foggy,iOS,Yes,NA
RIDE109206,2023-03-14 06:05:00,USER7522,Bangalore,Sedan,13.03,86.0,65.11,107.53,2,Completed,Cash,DR00879,0.9,1.0,No,06:05,Clear,Android,No,NA
RIDE109207,2023-03-05 19:16:00,USER9748,Mumbai,SUV,17.49,88.8,112.67,211.2,5,Completed,Cash,DR00322,5.6,1.0,Yes,19:16,Clear,Android,No,NA
RIDE109208,2023-03-17 14:14:00,USER8081,Delhi,SUV,20.01,40.9,30.04,60.1,2,Completed,Wallet,DR00387,1.2,1.0,No,14:14,Clear,iOS,No,NA
RIDE109209,2023-03-07 06:32:00,USER3687,Bangalore,Auto,14.99,85.8,37.16,65.01,2,Completed,UPI,DR00037,8.1,1.0,No,06:32,Foggy,Android,No,NA
RIDE109210,2023-01-12 23:04:00,USER8493,Delhi,Auto,22.81,8.0,81.91,175.33,4,Cancelled,Card,DR00818,7.1,1.0,Yes,23:04,Clear,Web,No,Driver
RIDE109211,2023-10-27 11:37:00,USER8145,Bangalore,Bike,23.61,68.4,144.98,316.13,3,Completed,Card,DR00636,3.9,1.2,Yes,11:37,Rainy,iOS,No,NA
RIDE109212,2023-03-17 11:51:00,USER4998,Mumbai,SUV,2.54,59.6,136.9,154.29,1,Completed,Card,DR00029,6.6,1.2,Yes,11:51,Clear,Web,Yes,NA
RIDE109213,2023-12-28 11:18:00,USER4721,Mumbai,Sedan,10.66,26.2,149.28,228.85,3,Completed,Wallet,DR00450,2.7,1.2,No,11:18,Clear,Web,Yes,NA
RIDE109214,2023-03-14 14:25:00,USER3905,Bangalore,Bike,1.56,48.1,80.02,86.26,2,Completed,Wallet,DR00707,3.0,1.2,No,14:25,Clear,Android,Yes,NA
RIDE109215,2023-11-20 09:16:00,USER4388,Pune,Sedan,8.91,16.0,35.59,51.45,3,Completed,UPI,DR00986,3.5,1.2,Yes,09:16,Clear,Android,No,NA
RIDE109216,2023-01-24 18:20:00,USER9218,Pune,Sedan,13.88,79.1,66.71,113.01,5,Completed,UPI,DR00842,8.1,1.0,Yes,18:20,Rainy,Web,Yes,NA
RIDE109217,2023-07-31 02:26:00,USER7313,Chennai,SUV,22.86,35.4,111.09,238.07,2,Completed,UPI,DR00082,2.5,1.5,Yes,02:26,Rainy,Web,Yes,NA
RIDE109218,2023-11-03 07:13:00,USER4339,Bangalore,SUV,21.32,58.2,46.22,95.49,2,Completed,Cash,DR00052,5.8,1.2,No,07:13,Cloudy,iOS,Yes,NA
RIDE109219,2023-06-04 06:42:00,USER4514,Hyderabad,Auto,4.06,18.5,66.0,79.4,5,Cancelled,Cash,DR00541,2.4,1.0,No,06:42,Clear,Android,Yes,Driver
RIDE109220,2023-06-12 07:05:00,USER8924,Hyderabad,Bike,3.23,22.5,36.74,42.67,4,Completed,UPI,DR00841,3.2,1.5,Yes,07:05,Clear,Web,Yes,NA
RIDE109221,2023-11-28 01:13:00,USER7676,Bangalore,Sedan,15.14,89.3,87.0,152.86,5,Completed,Card,DR00311,2.7,1.0,No,01:13,Clear,iOS,No,NA
RIDE109222,2023-10-05 11:51:00,USER2364,Bangalore,SUV,13.77,69.0,55.07,92.99,5,Completed,Wallet,DR00827,6.6,1.2,No,11:51,Clear,Web,No,NA
RIDE109223,2023-03-25 09:03:00,USER9284,Chennai,Bike,7.39,86.8,40.95,56.08,3,Completed,UPI,DR00359,5.5,1.0,No,09:03,Clear,iOS,Yes,NA
RIDE109224,2023-05-23 09:39:00,USER6508,Hyderabad,Bike,22.59,30.1,79.35,168.98,5,Completed,UPI,DR00969,7.4,1.5,No,09:39,Clear,iOS,Yes,NA
RIDE109225,2023-12-08 22:24:00,USER2868,Pune,Auto,23.26,19.0,72.15,156.06,1,Cancelled,Cash,DR00494,2.6,1.2,Yes,22:24,Rainy,Android,No,Driver
RIDE109226,2023-04-01 14:45:00,USER9885,Mumbai,Sedan,10.66,47.8,94.5,144.87,5,Cancelled,Card,DR00575,0.6,1.2,Yes,14:45,Foggy,iOS,Yes,System
RIDE109227,2023-09-13 07:25:00,USER7594,Chennai,Auto,22.37,47.0,119.88,253.97,1,Completed,Wallet,DR00795,7.0,1.2,No,07:25,Cloudy,Web,No,NA
RIDE109228,2023-12-04 20:03:00,USER3900,Chennai,Bike,10.21,19.9,43.51,65.72,3,Completed,Cash,DR00630,1.6,1.2,Yes,20:03,Clear,Android,Yes,NA
RIDE109229,2023-10-28 16:33:00,USER7515,Mumbai,Auto,18.68,67.3,124.94,241.63,2,Completed,Cash,DR00008,2.8,1.0,No,16:33,Clear,iOS,No,NA
RIDE109230,2023-10-16 05:15:00,USER8452,Hyderabad,Auto,12.42,35.8,33.15,53.74,1,Completed,Cash,DR00316,3.4,1.5,Yes,05:15,Clear,iOS,No,NA
RIDE109231,2023-01-06 12:54:00,USER2716,Mumbai,SUV,3.94,20.8,83.17,99.55,5,Cancelled,Cash,DR00047,7.6,1.0,Yes,12:54,Foggy,iOS,No,Driver
RIDE109232,2023-09-30 19:22:00,USER5060,Mumbai,SUV,23.27,33.2,100.49,217.41,3,Completed,Card,DR00462,6.4,1.5,No,19:22,Rainy,Android,No,NA
RIDE109233,2023-06-13 01:34:00,USER8111,Pune,Auto,11.9,52.9,144.84,231.02,3,Completed,Cash,DR00303,2.3,1.2,Yes,01:34,Rainy,iOS,No,NA
RIDE109234,2023-07-26 12:20:00,USER5992,Pune,Sedan,18.63,66.8,98.87,190.97,5,Completed,Wallet,DR00733,6.2,1.0,No,12:20,Clear,Web,No,NA
RIDE109235,2023-07-14 20:48:00,USER2780,Hyderabad,Sedan,9.81,46.0,49.05,73.11,4,Completed,Cash,DR00909,7.2,1.0,Yes,20:48,Clear,Web,No,NA
RIDE109236,2023-07-12 14:27:00,USER1013,Hyderabad,SUV,1.45,49.7,92.11,98.79,3,Completed,Cash,DR00026,4.2,1.0,No,14:27,Foggy,Web,Yes,NA
RIDE109237,2023-08-12 20:08:00,USER2218,Pune,Bike,3.41,16.8,77.49,90.7,5,Completed,Card,DR00768,2.8,1.5,No,20:08,Clear,iOS,Yes,NA
RIDE109238,2023-10-29 23:41:00,USER4110,Delhi,Bike,12.91,82.7,87.52,144.01,3,Cancelled,UPI,DR00421,7.0,1.0,Yes,23:41,Clear,Web,Yes,Driver
RIDE109239,2023-06-25 21:28:00,USER3540,Hyderabad,Sedan,17.56,83.9,53.65,100.75,1,Completed,Cash,DR00504,6.3,1.0,No,21:28,Clear,iOS,No,NA
RIDE109240,2023-01-04 00:39:00,USER9287,Mumbai,Bike,9.03,63.1,90.1,130.78,5,Completed,Card,DR00680,1.2,1.0,Yes,00:39,Clear,Web,Yes,NA
RIDE109241,2023-10-29 20:54:00,USER3569,Mumbai,Sedan,17.69,6.5,48.0,90.46,2,Completed,UPI,DR00371,6.8,1.0,No,20:54,Clear,iOS,Yes,NA
RIDE109242,2023-01-24 19:01:00,USER4295,Mumbai,Bike,17.77,50.7,119.29,225.28,3,Completed,Cash,DR00764,5.1,1.0,No,19:01,Clear,Android,No,NA
RIDE109243,2023-01-12 07:24:00,USER4696,Bangalore,Bike,17.89,58.5,101.27,191.86,4,Completed,Card,DR00390,7.7,1.0,Yes,07:24,Rainy,Android,Yes,NA
RIDE109244,2023-01-20 02:41:00,USER3496,Chennai,Sedan,12.82,89.5,39.42,64.69,2,Completed,UPI,DR00537,2.3,1.5,No,02:41,Clear,iOS,Yes,NA
RIDE109245,2023-04-22 16:25:00,USER2624,Hyderabad,SUV,22.96,89.7,136.75,293.74,2,Completed,Card,DR00842,3.0,1.2,No,16:25,Clear,Web,Yes,NA
RIDE109246,2023-09-30 15:12:00,USER9856,Delhi,Bike,12.74,77.9,103.97,170.2,2,Completed,Cash,DR00487,5.7,1.5,Yes,15:12,Clear,Web,No,NA
RIDE109247,2023-08-20 04:12:00,USER9324,Chennai,Sedan,11.81,10.4,67.93,108.04,2,Completed,UPI,DR00681,5.1,1.2,Yes,04:12,Clear,Web,No,NA
RIDE109248,2023-09-02 00:07:00,USER4666,Chennai,SUV,5.79,86.0,35.48,45.75,1,Cancelled,UPI,DR00823,4.2,1.0,Yes,00:07,Clear,Web,Yes,User
RIDE109249,2023-05-05 02:08:00,USER6723,Bangalore,Bike,8.38,57.1,105.87,150.23,1,Completed,Cash,DR00734,7.6,1.5,No,02:08,Clear,iOS,No,NA
RIDE109250,2023-11-10 03:08:00,USER4061,Delhi,Bike,2.02,73.1,74.81,82.37,4,Completed,Wallet,DR00762,5.9,1.0,Yes,03:08,Foggy,Android,Yes,NA
RIDE109251,2023-06-26 02:18:00,USER8554,Pune,Bike,16.2,39.6,138.91,251.43,1,Completed,Cash,DR00209,7.2,1.0,No,02:18,Cloudy,iOS,No,NA
RIDE109252,2023-10-12 23:33:00,USER2037,Chennai,Bike,6.96,32.2,34.19,46.09,5,Completed,Wallet,DR00416,2.0,1.0,No,23:33,Cloudy,iOS,Yes,NA
RIDE109253,2023-05-21 06:59:00,USER9656,Chennai,Bike,8.3,44.4,34.69,49.09,4,Completed,Card,DR00936,7.4,1.2,No,06:59,Clear,iOS,Yes,NA
